2019-04-01 12:36:51,919 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: ndms_system:kndcs:1.0.0 @ D:\Demo\GitServer\ndms_app\kndcs\pom.xml.
2019-04-01 12:37:39,476 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:hibernate-annotations:jar:3.5.6-Final is missing, no dependency information available
2019-04-01 12:37:39,487 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:hibernate-entitymanager:jar:5.1.0.Final is missing, no dependency information available
2019-04-01 12:37:39,497 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:hibernate-core:jar:5.1.0.Final is missing, no dependency information available
2019-04-01 12:37:39,510 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jboss-logging:jar:3.3.0.Final is missing, no dependency information available
2019-04-01 12:37:39,522 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:classmate:jar:1.3.4 is missing, no dependency information available
2019-04-01 12:37:39,533 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-fileupload:jar:1.3.3 is missing, no dependency information available
2019-04-01 12:37:39,544 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-core:jar:3.0.4 is missing, no dependency information available
2019-04-01 12:37:39,555 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-servlet:jar:3.0.4 is missing, no dependency information available
2019-04-01 12:37:39,565 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-jsp:jar:3.0.4 is missing, no dependency information available
2019-04-01 12:37:39,575 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-extras:jar:3.0.4 is missing, no dependency information available
2019-04-01 12:37:39,585 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-api:jar:3.0.4 is missing, no dependency information available
2019-04-01 12:37:39,596 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-template:jar:3.0.4 is missing, no dependency information available
2019-04-01 12:37:39,609 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-request-servlet-wildcard:jar:1.0.6 is missing, no dependency information available
2019-04-01 12:37:39,622 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-request-api:jar:1.0.6 is missing, no dependency information available
2019-04-01 12:37:39,633 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-request-servlet:jar:1.0.6 is missing, no dependency information available
2019-04-01 12:37:39,643 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-request-jsp:jar:1.0.6 is missing, no dependency information available
2019-04-01 12:37:39,654 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tiles-autotag-core-runtime:jar:1.2 is missing, no dependency information available
2019-04-01 12:37:39,664 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:commons-digester:jar:2.0 is missing, no dependency information available
2019-04-01 12:37:39,674 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:jcl-over-slf4j:jar:1.7.25 is missing, no dependency information available
2019-04-01 12:37:39,685 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:log4jdbc-log4j2-jdbc4.1:jar:1.16 is missing, no dependency information available
2019-04-01 12:37:39,697 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_core:commons-pool:jar:1.6 is missing, no dependency information available
2019-04-01 12:37:39,707 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:activemq-pool:jar:5.13.5 is missing, no dependency information available
2019-04-01 12:37:39,718 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:activemq-broker:jar:5.13.5 is missing, no dependency information available
2019-04-01 12:37:39,727 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:activemq-client:jar:5.13.5 is missing, no dependency information available
2019-04-01 12:37:39,736 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:javax.servlet-api:jar:3.0.1 is missing, no dependency information available
2019-04-01 12:37:39,746 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:javax.servlet.jsp-api:jar:2.3.1 is missing, no dependency information available
2019-04-01 12:37:39,755 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:joda-time:jar:2.7 is missing, no dependency information available
2019-04-01 12:37:39,764 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:tika-core:jar:1.18 is missing, no dependency information available
2019-04-01 12:37:39,772 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:innorix-wp:jar:1.1.9 is missing, no dependency information available
2019-04-01 12:37:39,781 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:dom4j:jar:1.6.1 is missing, no dependency information available
2019-04-01 12:37:39,791 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:xmlbeans:jar:2.6.0 is missing, no dependency information available
2019-04-01 12:37:39,801 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-core:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,812 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-bindings-soap:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,822 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-bindings-xml:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,833 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-databinding-jaxb:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,844 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-frontend-simple:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,856 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-ws-addr:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,867 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-wsdl:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,880 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-ws-policy:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,893 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-frontend-jaxws:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,907 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:cxf-rt-transports-http:jar:3.1.9 is missing, no dependency information available
2019-04-01 12:37:39,921 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:woodstox-core-asl:jar:4.2.0 is missing, no dependency information available
2019-04-01 12:37:39,933 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:stax2-api:jar:3.1.4 is missing, no dependency information available
2019-04-01 12:37:39,945 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:neethi:jar:3.0.3 is missing, no dependency information available
2019-04-01 12:37:39,958 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:wsdl4j:jar:1.6.3 is missing, no dependency information available
2019-04-01 12:37:39,972 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:xml-resolver:jar:1.2 is missing, no dependency information available
2019-04-01 12:37:39,984 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:xmlschema-core:jar:2.2.1 is missing, no dependency information available
2019-04-01 12:37:39,998 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jaxb-core:jar:2.2.11 is missing, no dependency information available
2019-04-01 12:37:40,011 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:jaxb-impl:jar:2.2.11 is missing, no dependency information available
2019-04-01 12:37:40,022 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:velocity:jar:1.7 is missing, no dependency information available
2019-04-01 12:37:40,041 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:ccavutil:jar:1.0.0 is missing, no dependency information available
2019-04-01 12:37:40,054 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:iaikPkcs11Wrapper:jar:1.0.0 is missing, no dependency information available
2019-04-01 12:37:40,066 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:pdfbox-app:jar:2.0.8 is missing, no dependency information available
2019-04-01 12:37:40,077 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for ndms_lib:ttswfs:jar:1.0.0 is missing, no dependency information available
2019-04-01 12:37:40,136 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 12:37:40,176 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 12:37:48,802 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-01 12:37:48,826 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 12:37:48,838 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 12:37:53,242 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-01 12:37:53,255 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 12:37:53,264 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 12:37:53,264 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-01 13:41:56,378 [Worker-39] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Demo\GitServer\ndms_app\kndcs
2019-04-01 13:41:56,380 [Worker-39] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\KMI_NDMS\maven\settings.xml clean
2019-04-01 13:42:11,065 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 13:42:11,122 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 13:42:17,211 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-01 13:42:17,231 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 13:42:17,259 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 13:42:21,241 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-01 13:42:21,256 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 13:42:21,265 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 13:42:21,265 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-01 13:42:21,266 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of kndcs
2019-04-01 13:42:21,340 [Worker-46] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for kndcs
2019-04-01 13:42:21,343 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT is missing, no dependency information available
2019-04-01 13:42:21,352 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT: Plugin org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT or one of its dependencies could not be resolved: Could not find artifact org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT
2019-04-01 13:42:21,361 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT is missing, no dependency information available
2019-04-01 13:42:21,367 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT: Plugin org.apache.maven.ide.eclipse:lifecycle-mapping:0.9.9-SNAPSHOT or one of its dependencies could not be resolved: Could not find artifact org.apache.maven.ide.eclipse:lifecycle-mapping:jar:0.9.9-SNAPSHOT
2019-04-01 13:42:21,410 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 13:42:34,489 [Worker-37] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Demo\GitServer\ndms_app\kndcs
2019-04-01 13:42:34,489 [Worker-37] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\KMI_NDMS\maven\settings.xml install
2019-04-01 13:47:24,469 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 13:47:24,498 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 13:47:32,202 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-01 13:47:32,226 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 13:47:32,262 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 459 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 13:47:36,857 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-01 13:47:36,871 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 13:47:36,879 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 13:47:36,880 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-01 13:47:41,547 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2019-04-01 13:47:54,940 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2019-04-01 13:48:00,570 [Worker-46] INFO  o.e.m.i.launch.MavenLaunchDelegate - D:\Demo\GitServer\ndms_app\kndcs
2019-04-01 13:48:00,570 [Worker-46] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B -s D:\KMI_NDMS\maven\settings.xml deploy
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes/spring
2019-04-01 14:05:53,958 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
2019-04-01 14:05:53,959 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 14:05:53,959 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\Demo\GitServer\ndms_app\kndcs\src\test\resources
2019-04-01 14:12:31,482 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2019-04-01 14:12:31,483 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 14:12:31,484 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes/spring
2019-04-01 14:12:31,484 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/classes
2019-04-01 14:12:31,484 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource to D:\Demo\GitServer\ndms_app\kndcs/target/kndcs-1.0.0/WEB-INF/classes
